dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
2012-02-06,1,1,2,15,0,0,1,2,0.1826,0.1836,0.5962,0.1368,17,84,101
2012-02-06,1,1,2,16,0,0,1,3,0.1115,0.101,0.7459,0.2427,11,50,61
2012-02-06,1,1,2,17,0,0,1,1,0.1865,0.157,0.6145,0.3389,23,119,142
2012-02-06,1,1,2,18,0,0,1,1,0.1794,0.1419,0.6593,0.2511,34,109,143
2012-02-06,1,1,2,19,0,0,1,1,0.1741,0.1307,0.7413,0.2007,11,64,75
2012-02-06,1,1,2,20,0,0,1,1,0.1709,0.1431,0.7221,0.0654,46,120,166
2012-02-06,1,1,2,21,0,0,1,2,0.1806,0.1821,0.5879,0.3433,4,40,44
2012-02-06,1,1,2,22,0,0,1,1,0.2289,0.2214,0.6141,0.2492,3,31,34
2012-02-06,1,1,2,23,0,0,1,1,0.227,0.2224,0.7178,0.0668,16,146,162
2012-02-07,1,1,2,0,0,1,1,1,0.2634,0.2041,0.7176,0.3036,2,18,20
2012-02-07,1,1,2,1,0,1,1,1,0.2801,0.2608,0.6132,0.1849,10,44,54
2012-02-07,1,1,2,2,0,1,1,1,0.3357,0.3225,0.6111,0.1578,3,15,18
2012-02-07,1,1,2,3,0,1,1,1,0.3344,0.3419,0.6433,0.1342,0,6,6
2012-02-07,1,1,2,4,0,1,1,2,0.3278,0.2949,0.7539,0.1937,3,17,20
2012-02-07,1,1,2,5,0,1,1,1,0.3888,0.347,0.7179,0.2446,4,60,64
2012-02-07,1,1,2,6,0,1,1,1,0.3476,0.3642,0.6846,0.1404,19,108,127
2012-02-07,1,1,2,7,0,1,1,1,0.3802,0.3718,0.5041,0.1902,16,59,75
2012-02-07,1,1,2,8,0,1,1,4,0.3443,0.3247,0.5881,0.4504,8,39,47
2012-02-07,1,1,2,9,0,1,1,1,0.2336,0.272,0.6044,0.2181,22,84,106
2012-02-07,1,1,2,10,0,1,1,1,0.3429,0.3291,0.7576,0.2573,4,34,38
2012-02-07,1,1,2,11,0,1,1,1,0.2769,0.2463,0.5984,0.1033,4,60,64
2012-02-07,1,1,2,12,0,1,1,3,0.2487,0.2686,0.7505,0.0714,9,52,61
2012-02-07,1,1,2,13,0,1,1,1,0.2413,0.2035,0.5688,0.2972,5,19,24
2012-02-07,1,1,2,14,0,1,1,1,0.197,0.175,0.5812,0.2743,13,60,73
2012-02-07,1,1,2,15,0,1,1,1,0.2033,0.1624,0.6778,0.3171,33,153,186
2012-02-07,1,1,2,16,0,1,1,1,0.1578,0.1222,0.791,0.1736,1,7,8
2012-02-07,1,1,2,17,0,1,1,1,0.2245,0.2275,0.6064,0.2803,6,20,26
2012-02-07,1,1,2,18,0,1,1,1,0.1662,0.148,0.3771,0.0243,18,107,125
2012-02-07,1,1,2,19,0,1,1,2,0.1582,0.1512,0.4778,0.2233,26,192,218
2012-02-07,1,1,2,20,0,1,1,2,0.1445,0.1483,0.6653,0.2626,5,47,52
2012-02-07,1,1,2,21,0,1,1,2,0.2049,0.2301,0.482,0.1249,1,9,10
2012-02-07,1,1,2,22,0,1,1,1,0.2182,0.2192,0.5416,0.2645,13,60,73
2012-02-07,1,1,2,23,0,1,1,1,0.2456,0.2242,0.6267,0.1656,16,84,100
2012-02-08,1,1,2,0,0,2,1,2,0.2116,0.2178,0.3839,0.1736,1,28,29
2012-02-08,1,1,2,1,0,2,1,1,0.2094,0.1934,0.5911,0.1593,4,63,67
2012-02-08,1,1,2,2,0,2,1,3,0.3177,0.2973,0.5017,0.3065,2,14,16
2012-02-08,1,1,2,3,0,2,1,3,0.3687,0.3761,0.4632,0.1437,5,36,41
2012-02-08,1,1,2,4,0,2,1,1,0.2809,0.2492,0.5417,0.1339,1,11,12
2012-02-08,1,1,2,5,0,2,1,2,0.3936,0.3734,0.5037,0.1114,14,57,71
2012-02-08,1,1,2,6,0,2,1,1,0.3441,0.3011,0.6625,0.1505,3,13,16
2012-02-08,1,1,2,7,0,2,1,1,0.3297,0.3094,0.7367,0.1956,37,196,233
2012-02-08,1,1,2,8,0,2,1,2,0.3061,0.2486,0.5829,0.2311,6,29,35
2012-02-08,1,1,2,9,0,2,1,1,0.2539,0.2285,0.565,0.1197,31,116,147
2012-02-08,1,1,2,10,0,2,1,1,0.3322,0.3019,0.5754,0.2098,6,30,36
2012-02-08,1,1,2,11,0,2,1,1,0.2424,0.224,0.5149,0.229,7,24,31
2012-02-08,1,1,2,12,0,2,1,1,0.2215,0.1988,0.499,0.1054,1,11,12
2012-02-08,1,1,2,13,0,2,1,1,0.2717,0.2864,0.4583,0.1851,7,71,78
2012-02-08,1,1,2,14,0,2,1,2,0.1374,0.1464,0.5033,0.1732,0,5,5
2012-02-08,1,1,2,15,0,2,1,2,0.1352,0.1343,0.7997,0.1859,0,1,1
2012-02-08,1,1,2,16,0,2,1,2,0.1827,0.1643,0.5627,0.1376,52,234,286
2012-02-08,1,1,2,17,0,2,1,1,0.1872,0.2205,0.3371,0.1692,32,257,289
2012-02-08,1,1,2,18,0,2,1,1,0.1921,0.2236,0.5721,0.1825,35,192,227
2012-02-08,1,1,2,19,0,2,1,1,0.1634,0.1488,0.4746,0.3291,23,110,133
2012-02-08,1,1,2,20,0,2,1,3,0.2846,0.2319,0.6275,0.1836,3,33,36
2012-02-08,1,1,2,21,0,2,1,1,0.187,0.1968,0.6265,0.2871,7,40,47
2012-02-08,1,1,2,22,0,2,1,1,0.2035,0.2091,0.6352,0.2931,6,38,44
2012-02-08,1,1,2,23,0,2,1,1,0.2001,0.2262,0.6259,0.0745,7,35,42
2012-02-09,1,1,2,0,0,3,1,1,0.2596,0.2379,0.5868,0.1567,4,24,28
2012-02-09,1,1,2,1,0,3,1,2,0.3,0.295,0.4744,0.2933,4,28,32
2012-02-09,1,1,2,2,0,3,1,1,0.3428,0.3308,0.6083,0.1945,1,9,10
2012-02-09,1,1,2,3,0,3,1,2,0.2517,0.2092,0.7267,0.1707,13,47,60
2012-02-09,1,1,2,4,0,3,1,3,0.3141,0.29,0.8,0.24,3,16,19
2012-02-09,1,1,2,5,0,3,1,2,0.3498,0.3134,0.5912,0.2654,2,18,20
2012-02-09,1,1,2,6,0,3,1,1,0.3582,0.3035,0.6012,0.1777,1,14,15
2012-02-09,1,1,2,7,0,3,1,1,0.3322,0.3109,0.6668,0.1577,3,29,32
2012-02-09,1,1,2,8,0,3,1,2,0.3457,0.3246,0.7648,0.0091,45,203,248
2012-02-09,1,1,2,9,0,3,1,3,0.2789,0.2599,0.5735,0.1838,4,24,28
2012-02-09,1,1,2,10,0,3,1,2,0.357,0.3491,0.6836,0.1495,12,84,96
2012-02-09,1,1,2,11,0,3,1,1,0.3151,0.3025,0.5362,0.0995,0,7,7
2012-02-09,1,1,2,12,0,3,1,1,0.2009,0.1975,0.6629,0.1636,6,52,58
2012-02-09,1,1,2,13,0,3,1,1,0.191,0.1599,0.728,0.1466,4,14,18
2012-02-09,1,1,2,14,0,3,1,1,0.1728,0.1417,0.5036,0.1935,1,25,26
2012-02-09,1,1,2,15,0,3,1,1,0.2252,0.2047,0.575,0.1577,12,51,63
2012-02-09,1,1,2,16,0,3,1,1,0.134,0.0919,0.7321,0.2158,10,61,71
2012-02-09,1,1,2,17,0,3,1,1,0.1642,0.1439,0.6952,0.1939,21,159,180
2012-02-09,1,1,2,18,0,3,1,1,0.1929,0.1813,0.7343,0.2819,26,159,185
2012-02-09,1,1,2,19,0,3,1,1,0.1748,0.188,0.7174,0.1373,41,181,222
2012-02-09,1,1,2,20,0,3,1,1,0.1958,0.1805,0.5963,0.3224,14,96,110
2012-02-09,1,1,2,21,0,3,1,1,0.1555,0.1196,0.8544,0.2654,3,18,21
2012-02-09,1,1,2,22,0,3,1,2,0.2385,0.216,0.6398,0.2989,12,60,72
2012-02-09,1,1,2,23,0,3,1,2,0.2095,0.2117,0.3235,0.2002,5,34,39
2012-02-10,1,1,2,0,0,4,1,1,0.2437,0.1913,0.5974,0.1575,5,34,39
2012-02-10,1,1,2,1,0,4,1,2,0.2869,0.2713,0.5744,0.137,4,36,40
2012-02-10,1,1,2,2,0,4,1,1,0.3008,0.2731,0.6994,0.3202,7,52,59
2012-02-10,1,1,2,3,0,4,1,2,0.3142,0.324,0.5735,0.2677,1,20,21
2012-02-10,1,1,2,4,0,4,1,1,0.2959,0.287,0.7303,0.0994,2,8,10
2012-02-10,1,1,2,5,0,4,1,1,0.322,0.2823,0.6736,0.2582,0,14,14
2012-02-10,1,1,2,6,0,4,1,1,0.3368,0.3503,0.5163,0.114,11,110,121
2012-02-10,1,1,2,7,0,4,1,1,0.279,0.2726,0.6081,0.2059,24,345,369
2012-02-10,1,1,2,8,0,4,1,1,0.3075,0.26,0.5417,0.2461,25,133,158
2012-02-10,1,1,2,9,0,4,1,2,0.3288,0.3093,0.6356,0.2966,13,50,63
2012-02-10,1,1,2,10,0,4,1,1,0.2456,0.2504,0.5473,0.199,19,71,90
2012-02-10,1,1,2,11,0,4,1,1,0.3237,0.299,0.6251,0.1693,3,32,35
2012-02-10,1,1,2,12,0,4,1,2,0.3075,0.3048,0.592,0.1835,23,126,149
2012-02-10,1,1,2,13,0,4,1,2,0.1862,0.1506,0.6162,0.2653,5,30,35
2012-02-10,1,1,2,14,0,4,1,1,0.271,0.2146,0.828,0.2431,9,47,56
2012-02-10,1,1,2,15,0,4,1,1,0.1944,0.2113,0.5945,0.1787,11,70,81
2012-02-10,1,1,2,16,0,4,1,3,0.2042,0.2013,0.4361,0.0309,13,73,86
2012-02-10,1,1,2,17,0,4,1,1,0.1596,0.149,0.7356,0.0148,27,180,207
2012-02-10,1,1,2,18,0,4,1,2,0.2136,0.2177,0.7294,0.198,2,12,14
2012-02-10,1,1,2,19,0,4,1,1,0.1957,0.1669,0.4325,0.0855,33,212,245
2012-02-10,1,1,2,20,0,4,1,1,0.1548,0.1447,0.5644,0.1377,8,96,104
2012-02-10,1,1,2,21,0,4,1,1,0.1535,0.1327,0.6782,0.1618,13,44,57
2012-02-10,1,1,2,22,0,4,1,1,0.1583,0.1838,0.6866,0.3461,1,16,17
2012-02-10,1,1,2,23,0,4,1,2,0.2435,0.253,0.6252,0.1898,11,61,72
2012-02-11,1,1,2,0,0,5,0,1,0.2816,0.3007,0.6236,0.2376,4,11,15
2012-02-11,1,1,2,1,0,5,0,2,0.3055,0.2888,0.5256,0.2204,17,39,56
2012-02-11,1,1,2,2,0,5,0,1,0.294,0.2808,0.3806,0.0138,10,22,32
2012-02-11,1,1,2,3,0,5,0,1,0.269,0.2122,0.828,0.148,16,29,45
2012-02-11,1,1,2,4,0,5,0,1,0.3007,0.2784,0.5231,0.0824,14,19,33
2012-02-11,1,1,2,5,0,5,0,2,0.3821,0.3262,0.6294,0.3182,3,7,10
2012-02-11,1,1,2,6,0,5,0,1,0.3193,0.3146,0.6022,0.0345,4,5,9
2012-02-11,1,1,2,7,0,5,0,2,0.3417,0.3006,0.7055,0.1463,18,69,87
2012-02-11,1,1,2,8,0,5,0,1,0.285,0.2646,0.633,0.1591,19,35,54
2012-02-11,1,1,2,9,0,5,0,1,0.3288,0.3345,0.6325,0.1011,12,21,33
2012-02-11,1,1,2,10,0,5,0,1,0.2804,0.2662,0.3585,0.1881,70,185,255
2012-02-11,1,1,2,11,0,5,0,1,0.3213,0.2991,0.5345,0.1766,130,196,326
2012-02-11,1,1,2,12,0,5,0,1,0.2897,0.2684,0.6955,0.193,31,57,88
2012-02-11,1,1,2,13,0,5,0,2,0.2182,0.1906,0.6936,0.2202,12,22,34
2012-02-11,1,1,2,14,0,5,0,3,0.2137,0.1996,0.5335,0.1989,21,46,67
2012-02-11,1,1,2,15,0,5,0,1,0.1801,0.1597,0.4742,0.2104,37,55,92
2012-02-11,1,1,2,16,0,5,0,2,0.1327,0.1413,0.6494,0.269,33,59,92
2012-02-11,1,1,2,17,0,5,0,1,0.1472,0.1103,0.3446,0.048,9,26,35
2012-02-11,1,1,2,18,0,5,0,3,0.1867,0.1697,0.5165,0.236,13,28,41
2012-02-11,1,1,2,19,0,5,0,1,0.1945,0.2057,0.8066,0.0963,8,14,22
2012-02-11,1,1,2,20,0,5,0,1,0.1954,0.1821,0.775,0.1286,30,58,88
2012-02-11,1,1,2,21,0,5,0,2,0.1901,0.1677,0.6797,0.1897,9,17,26
2012-02-11,1,1,2,22,0,5,0,2,0.2561,0.2329,0.6551,0.2129,16,26,42
2012-02-11,1,1,2,23,0,5,0,1,0.2406,0.246,0.4309,0.2223,47,73,120
2012-02-12,1,1,2,0,0,6,0,2,0.2889,0.2714,0.547,0.1044,24,44,68
2012-02-12,1,1,2,1,0,6,0,1,0.2105,0.1761,0.5994,0.3105,12,16,28
2012-02-12,1,1,2,2,0,6,0,2,0.1439,0.1042,0.5637,0.1466,9,15,24
2012-02-12,1,1,2,3,0,6,0,2,0.3287,0.31,0.5821,0.1224,10,16,26
2012-02-12,1,1,2,4,0,6,0,1,0.2731,0.2791,0.7526,0.0782,15,27,42
2012-02-12,1,1,2,5,0,6,0,2,0.3296,0.2854,0.5629,0.0704,8,16,24
2012-02-12,1,1,2,6,0,6,0,1,0.3287,0.3252,0.583,0.068,4,9,13
2012-02-12,1,1,2,7,0,6,0,1,0.4016,0.4275,0.6838,0.2051,10,20,30
2012-02-12,1,1,2,8,0,6,0,1,0.3461,0.3283,0.4734,0.2283,4,10,14
2012-02-12,1,1,2,9,0,6,0,2,0.324,0.3251,0.5336,0.1109,39,73,112
2012-02-12,1,1,2,10,0,6,0,1,0.3343,0.3135,0.5428,0.0886,57,102,159
2012-02-12,1,1,2,11,0,6,0,1,0.2962,0.2976,0.6259,0.1631,79,143,222
2012-02-12,1,1,2,12,0,6,0,2,0.2425,0.2346,0.5913,0.1878,19,53,72
2012-02-12,1,1,2,13,0,6,0,2,0.2829,0.2788,0.5904,0.201,14,30,44
2012-02-12,1,1,2,14,0,6,0,1,0.1764,0.1628,0.5659,0.1029,23,39,62
2012-02-12,1,1,2,15,0,6,0,3,0.2172,0.2138,0.5212,0.1666,19,28,47
2012-02-12,1,1,2,16,0,6,0,1,0.1296,0.1476,0.698,0.3054,60,93,153
2012-02-12,1,1,2,17,0,6,0,2,0.1917,0.1956,0.5971,0.0844,26,56,82
2012-02-12,1,1,2,18,0,6,0,1,0.1885,0.1843,0.6931,0.1777,61,93,154
2012-02-12,1,1,2,19,0,6,0,2,0.2506,0.2466,0.5138,0.22,19,32,51
2012-02-12,1,1,2,20,0,6,0,1,0.1289,0.1321,0.5706,0.1026,10,24,34
2012-02-12,1,1,2,21,0,6,0,1,0.1802,0.1718,0.6099,0.2289,22,36,58
2012-02-12,1,1,2,22,0,6,0,1,0.2537,0.2302,0.6118,0.0729,12,22,34
2012-02-12,1,1,2,23,0,6,0,2,0.2535,0.2477,0.7001,0.2308,17,31,48
2012-02-13,1,1,2,0,0,0,1,1,0.2701,0.2561,0.5799,0.1835,6,24,30
2012-02-13,1,1,2,1,0,0,1,1,0.2453,0.2075,0.7001,0.0664,6,23,29
2012-02-13,1,1,2,2,0,0,1,2,0.2792,0.2654,0.6596,0.235,10,48,58
2012-02-13,1,1,2,3,0,0,1,2,0.3693,0.3446,0.6024,0.1083,12,53,65
2012-02-13,1,1,2,4,0,0,1,1,0.3301,0.3339,0.5219,0.1677,1,8,9
2012-02-13,1,1,2,5,0,0,1,1,0.3552,0.3547,0.6902,0.2304,20,84,104
2012-02-13,1,1,2,6,0,0,1,2,0.3383,0.324,0.5235,0.1028,13,52,65
2012-02-13,1,1,2,7,0,0,1,1,0.2928,0.2545,0.6186,0.1377,25,141,166
2012-02-13,1,1,2,8,0,0,1,3,0.3695,0.3551,0.6077,0.2701,1,23,24
2012-02-13,1,1,2,9,0,0,1,2,0.3396,0.3287,0.5953,0.0144,51,196,247
2012-02-13,1,1,2,10,0,0,1,2,0.3951,0.3712,0.5716,0.2935,3,15,18
2012-02-13,1,1,2,11,0,0,1,1,0.243,0.2153,0.5435,0.0629,3,33,36
2012-02-13,1,1,2,12,0,0,1,1,0.2958,0.2885,0.4587,0.1241,11,70,81
2012-02-13,1,1,2,13,0,0,1,2,0.1897,0.1517,0.7714,0.2026,5,17,22
2012-02-13,1,1,2,14,0,0,1,1,0.2292,0.2161,0.5779,0.2283,11,85,96
2012-02-13,1,1,2,15,0,0,1,2,0.2454,0.2382,0.6127,0.2038,8,72,80
2012-02-13,1,1,2,16,0,0,1,1,0.1107,0.0911,0.6255,0.1838,5,39,44
2012-02-13,1,1,2,17,0,0,1,2,0.1774,0.1521,0.7418,0.1451,23,103,126
2012-02-13,1,1,2,18,0,0,1,1,0.1604,0.159,0.8273,0.3049,4,80,84
2012-02-13,1,1,2,19,0,0,1,1,0.1575,0.1607,0.6502,0.2418,13,70,83
2012-02-13,1,1,2,20,0,0,1,2,0.209,0.2376,0.6134,0.274,22,168,190
2012-02-13,1,1,2,21,0,0,1,2,0.2511,0.2019,0.5125,0.1463,10,46,56
2012-02-13,1,1,2,22,0,0,1,2,0.2175,0.2226,0.4839,0.0063,16,98,114
2012-02-13,1,1,2,23,0,0,1,1,0.2504,0.2222,0.4476,0.2616,2,11,13
2012-02-14,1,1,2,0,0,1,1,1,0.2696,0.2542,0.5435,0.2085,7,31,38
2012-02-14,1,1,2,1,0,1,1,2,0.2858,0.3215,0.4123,0.1946,7,46,53
2012-02-14,1,1,2,2,0,1,1,1,0.2614,0.2388,0.7317,0.1346,6,30,36
2012-02-14,1,1,2,3,0,1,1,2,0.3659,0.3626,0.6557,0.1522,12,94,106
2012-02-14,1,1,2,4,0,1,1,4,0.3461,0.3148,0.5902,0.1321,1,9,10
2012-02-14,1,1,2,5,0,1,1,1,0.3581,0.3307,0.7251,0.1836,9,42,51
2012-02-14,1,1,2,6,0,1,1,1,0.3127,0.312,0.5116,0.0891,13,80,93
2012-02-14,1,1,2,7,0,1,1,2,0.3239,0.2594,0.5356,0.241,5,21,26
2012-02-14,1,1,2,8,0,1,1,1,0.3272,0.3155,0.4239,0.3429,10,134,144
2012-02-14,1,1,2,9,0,1,1,1,0.2602,0.2357,0.7014,0.1322,14,187,201
2012-02-14,1,1,2,10,0,1,1,1,0.2375,0.241,0.5452,0.0526,2,19,21
2012-02-14,1,1,2,11,0,1,1,1,0.2617,0.2526,0.6254,0.1718,14,103,117
2012-02-14,1,1,2,12,0,1,1,2,0.2859,0.3154,0.7217,0.2052,2,13,15
2012-02-14,1,1,2,13,0,1,1,1,0.2182,0.1989,0.7653,0.2163,3,20,23
2012-02-14,1,1,2,14,0,1,1,1,0.1842,0.1908,0.6287,0.3082,15,64,79
2012-02-14,1,1,2,15,0,1,1,1,0.1758,0.1484,0.6708,0.2453,11,88,99
2012-02-14,1,1,2,16,0,1,1,2,0.1775,0.147,0.5419,0.0351,21,91,112
2012-02-14,1,1,2,17,0,1,1,1,0.1736,0.1357,0.801,0.0811,5,45,50
2012-02-14,1,1,2,18,0,1,1,1,0.2716,0.2223,0.6062,0.2125,2,52,54
2012-02-14,1,1,2,19,0,1,1,1,0.2299,0.2264,0.635,0.1437,19,125,144
2012-02-14,1,1,2,20,0,1,1,1,0.2367,0.1894,0.5856,0.3012,8,29,37
2012-02-14,1,1,2,21,0,1,1,1,0.2552,0.2603,0.7444,0.105,4,33,37
2012-02-14,1,1,2,22,0,1,1,4,0.185,0.1812,0.6515,0.2569,0,1,1
2012-02-14,1,1,2,23,0,1,1,2,0.1954,0.2202,0.7066,0.1281,1,11,12
2012-02-15,1,1,2,0,0,2,1,1,0.2229,0.1984,0.6631,0.201,5,22,27
2012-02-15,1,1,2,1,0,2,1,1,0.3412,0.3462,0.5938,0.1138,4,35,39
2012-02-15,1,1,2,2,0,2,1,1,0.2852,0.2849,0.7144,0.2247,2,18,20
2012-02-15,1,1,2,3,0,2,1,2,0.2736,0.205,0.6572,0.2658,3,21,24
2012-02-15,1,1,2,4,0,2,1,1,0.3192,0.2871,0.522,0.2002,4,28,32
2012-02-15,1,1,2,5,0,2,1,1,0.3349,0.2966,0.5176,0.3327,2,46,48
2012-02-15,1,1,2,6,0,2,1,2,0.3579,0.3357,0.6291,0.1224,14,129,143
2012-02-15,1,1,2,7,0,2,1,2,0.3544,0.32,0.7053,0.1878,19,125,144
2012-02-15,1,1,2,8,0,2,1,1,0.3033,0.3042,0.7836,0.2477,39,213,252
2012-02-15,1,1,2,9,0,2,1,1,0.3511,0.3477,0.4372,0.104,24,92,116
2012-02-15,1,1,2,10,0,2,1,2,0.2816,0.2738,0.6244,0.185,11,69,80
2012-02-15,1,1,2,11,0,2,1,1,0.2816,0.2443,0.6708,0.2331,5,47,52
2012-02-15,1,1,2,12,0,2,1,1,0.2946,0.2501,0.6501,0.2543,14,53,67
2012-02-15,1,1,2,13,0,2,1,2,0.2208,0.2144,0.7289,0.2713,3,27,30
2012-02-15,1,1,2,14,0,2,1,1,0.2044,0.2006,0.6951,0.1105,12,53,65
2012-02-15,1,1,2,15,0,2,1,1,0.2342,0.2231,0.528,0.2031,25,208,233
2012-02-15,1,1,2,16,0,2,1,2,0.1635,0.1782,0.5322,0.0748,22,75,97
2012-02-15,1,1,2,17,0,2,1,1,0.1745,0.1949,0.6638,0.1221,112,615,727
2012-02-15,1,1,2,18,0,2,1,1,0.2094,0.1776,0.7281,0.1661,29,110,139
2012-02-15,1,1,2,19,0,2,1,2,0.272,0.2673,0.6371,0.2715,29,173,202
2012-02-15,1,1,2,20,0,2,1,1,0.2221,0.1801,0.47,0.2222,16,110,126
2012-02-15,1,1,2,21,0,2,1,1,0.2295,0.2138,0.5223,0.1832,15,98,113
2012-02-15,1,1,2,22,0,2,1,3,0.2484,0.2779,0.6943,0.2159,3,43,46
2012-02-15,1,1,2,23,0,2,1,1,0.2035,0.2123,0.5948,0.2217,3,25,28
2012-02-16,1,1,2,0,0,3,1,4,0.2739,0.2664,0.6344,0.2095,0,2,2
2012-02-16,1,1,2,1,0,3,1,1,0.2888,0.2798,0.7277,0.134,1,11,12
2012-02-16,1,1,2,2,0,3,1,1,0.3222,0.3244,0.4976,0.1035,4,24,28
2012-02-16,1,1,2,3,0,3,1,2,0.3305,0.3474,0.5755,0.1621,7,41,48
2012-02-16,1,1,2,4,0,3,1,3,0.3538,0.3691,0.5623,0.1165,1,11,12
2012-02-16,1,1,2,5,0,3,1,2,0.3341,0.327,0.6521,0.2297,6,30,36
2012-02-16,1,1,2,6,0,3,1,1,0.3516,0.371,0.6921,0.3023,4,21,25
2012-02-16,1,1,2,7,0,3,1,1,0.2975,0.2754,0.4722,0.2251,8,38,46
2012-02-16,1,1,2,8,0,3,1,1,0.3258,0.3369,0.6169,0.0352,45,239,284
2012-02-16,1,1,2,9,0,3,1,1,0.3815,0.3967,0.6988,0.1293,3,15,18
2012-02-16,1,1,2,10,0,3,1,2,0.3221,0.323,0.4323,0.1815,23,112,135
2012-02-16,1,1,2,11,0,3,1,3,0.2892,0.2685,0.6146,0.0652,0,5,5
2012-02-16,1,1,2,12,0,3,1,1,0.3451,0.3591,0.4939,0.1825,18,117,135
2012-02-16,1,1,2,13,0,3,1,1,0.1942,0.1765,0.5664,0.2175,10,111,121
2012-02-16,1,1,2,14,0,3,1,1,0.1849,0.1551,0.381,0.2927,11,51,62
2012-02-16,1,1,2,15,0,3,1,1,0.2812,0.2812,0.7611,0.3255,27,140,167
2012-02-16,1,1,2,16,0,3,1,2,0.2019,0.1928,0.5942,0.0847,13,111,124
2012-02-16,1,1,2,17,0,3,1,2,0.1823,0.1681,0.551,0.1707,7,54,61
2012-02-16,1,1,2,18,0,3,1,2,0.1413,0.1532,0.6687,0.1717,27,335,362
2012-02-16,1,1,2,19,0,3,1,2,0.2099,0.23,0.5248,0.123,22,77,99
2012-02-16,1,1,2,20,0,3,1,3,0.2218,0.1874,0.5141,0.1879,15,62,77
2012-02-16,1,1,2,21,0,3,1,2,0.169,0.188,0.7841,0.1736,1,5,6
2012-02-16,1,1,2,22,0,3,1,2,0.2237,0.19,0.8085,0.2291,8,70,78
2012-02-16,1,1,2,23,0,3,1,1,0.2352,0.1978,0.5673,0.2885,8,52,60
2012-02-17,1,1,2,0,0,4,1,2,0.2817,0.2616,0.7286,0.1906,13,84,97
2012-02-17,1,1,2,1,0,4,1,1,0.2474,0.2245,0.6609,0.1408,13,68,81
2012-02-17,1,1,2,2,0,4,1,1,0.3616,0.3506,0.4725,0.098,2,18,20
2012-02-17,1,1,2,3,0,4,1,2,0.3647,0.3374,0.5207,0.3434,0,9,9
2012-02-17,1,1,2,4,0,4,1,2,0.3262,0.298,0.7725,0.2526,0,6,6
2012-02-17,1,1,2,5,0,4,1,2,0.3401,0.3673,0.4733,0.212,1,10,11
2012-02-17,1,1,2,6,0,4,1,3,0.346,0.3352,0.8435,0.1667,2,14,16
2012-02-17,1,1,2,7,0,4,1,1,0.3176,0.2944,0.5611,0.309,28,140,168
2012-02-17,1,1,2,8,0,4,1,2,0.323,0.2899,0.7758,0.1672,4,45,49
2012-02-17,1,1,2,9,0,4,1,2,0.3172,0.2758,0.5877,0.043,1,8,9
2012-02-17,1,1,2,10,0,4,1,1,0.376,0.39,0.6924,0.2012,6,68,74
2012-02-17,1,1,2,11,0,4,1,1,0.3301,0.3162,0.7565,0.0818,37,150,187
2012-02-17,1,1,2,12,0,4,1,1,0.3089,0.2712,0.7581,0.2015,5,16,21
2012-02-17,1,1,2,13,0,4,1,1,0.2656,0.2444,0.565,0.2875,26,142,168
2012-02-17,1,1,2,14,0,4,1,1,0.1868,0.1801,0.5456,0.0462,8,28,36
2012-02-17,1,1,2,15,0,4,1,2,0.2133,0.1438,0.6206,0.108,13,57,70
2012-02-17,1,1,2,16,0,4,1,2,0.241,0.2303,0.4958,0.2492,8,40,48
2012-02-17,1,1,2,17,0,4,1,1,0.1439,0.1363,0.6595,0.14,6,133,139
2012-02-17,1,1,2,18,0,4,1,2,0.2169,0.2017,0.5462,0.2132,41,269,310
2012-02-17,1,1,2,19,0,4,1,1,0.2871,0.2428,0.7296,0.2134,7,48,55
2012-02-17,1,1,2,20,0,4,1,2,0.2447,0.2396,0.5685,0.2512,8,115,123
2012-02-17,1,1,2,21,0,4,1,2,0.2715,0.2561,0.4486,0.1283,9,46,55
2012-02-17,1,1,2,22,0,4,1,2,0.2402,0.2369,0.7661,0.0241,4,27,31
2012-02-17,1,1,2,23,0,4,1,1,0.2895,0.2801,0.6394,0.2117,3,41,44
2012-02-18,1,1,2,0,0,5,0,1,0.245,0.2012,0.6284,0.0545,8,23,31
2012-02-18,1,1,2,1,0,5,0,2,0.3262,0.3043,0.7268,0.2548,4,9,13
2012-02-18,1,1,2,2,0,5,0,1,0.3399,0.3502,0.7032,0.1766,24,30,54
2012-02-18,1,1,2,3,0,5,0,1,0.3419,0.342,0.5396,0.1563,3,7,10
2012-02-18,1,1,2,4,0,5,0,1,0.3956,0.4168,0.5655,0.2352,1,2,3
2012-02-18,1,1,2,5,0,5,0,2,0.3294,0.314,0.5058,0.0407,11,28,39
2012-02-18,1,1,2,6,0,5,0,1,0.3462,0.3234,0.4689,0.164,16,30,46
2012-02-18,1,1,2,7,0,5,0,2,0.3548,0.3086,0.6724,0.2158,22,34,56
2012-02-18,1,1,2,8,0,5,0,2,0.3018,0.2889,0.659,0.2002,50,64,114
2012-02-18,1,1,2,9,0,5,0,2,0.3393,0.3101,0.6921,0.1409,9,15,24
2012-02-18,1,1,2,10,0,5,0,1,0.2449,0.2457,0.7537,0.1417,11,28,39
2012-02-18,1,1,2,11,0,5,0,2,0.3363,0.3193,0.6938,0.3035,47,66,113
2012-02-18,1,1,2,12,0,5,0,1,0.2756,0.302,0.7088,0.253,5,9,14
